vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Weight Loss MD Colorado Springs,wlmd.ai,,,yes,no_email,https://wlmd.ai,medspa,"semaglutide, tirzepatide, sermorelin, pt-141, glutathione",15
New Wellness Center,wset.com,,,,no_email,https://wset.com,vendor,,0
You Aesthetics,youbeautylounge.com,,,,no_email,,vendor,,0
Your Health Physician's Office,yourhealth.org,,,,no_email,https://yourhealth.org,medspa,,0
Your Laser Skin Care,yourlaserskincare.com,info@yourlaserskincare.com,info@yourlaserskincare.com,yes,no_peptides,https://yourlaserskincare.com,medspa,,0
Youthbar,youthbar.com,,,yes,no_email,https://youthbar.com,medspa,"semaglutide, tirzepatide",7
"Immunity IV Therapy in Grapevine, TX",youthfulinfusionmedspa.com,,,yes,no_email,https://youthfulinfusionmedspa.com,medspa,"semaglutide, bpc-157, tb-500, thymosin beta-4, ipamorelin, sermorelin",14
Yunique Medical,yuniquemedical.com,,,yes,no_email,https://yuniquemedical.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin alpha-1, ipamorelin, sermorelin",18
Zaré Medical Naturopathic Group,zaremedicalsf.com,,,yes,no_email,https://zaremedicalsf.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Zen Den MedSpa,zendenmedspa.com,,,,unreachable,,,,
"ZenDrips & Wellness, PLLC",zenwellnessnc.com,info@zenwellnessnc.com,info@zenwellnessnc.com,,no_us_signal,https://zenwellnessnc.com,medspa,,1
Canyon Medical,zioneye.com,,,yes,no_email,https://zioneye.com,medspa,,0
"Z Med Clinic and Med Spa, Weight Loss, Hormone Therapy and IV Clinic",zmedclinic.com,,,yes,no_email,https://zmedclinic.com,medspa,"semaglutide, tirzepatide, glutathione",15
